sec	CH1	CH40	CH41	
31.472	-0.065918	0.220911	11.7488	
31.474	-0.00488281	0.218463	11.7634	
31.476	-0.101929	0.218396	11.7827	
31.478	-0.142822	0.218182	11.8118	
31.48	-0.296631	0.218915	11.8457	
31.482	-0.494995	0.218671	11.8893	
31.484	-0.455933	0.215979	11.9329	
31.486	-0.299072	0.216089	11.9862	
31.488	-0.281372	0.21402	12.0395	
31.49	0.0256348	0.211737	12.0977	
31.492	0.450439	0.213678	12.1558	
31.494	0.241089	0.209784	12.2091	
31.496	-0.216675	0.208948	12.2527	
31.498	-0.00427246	0.206989	12.2963	
31.5	0.252686	0.20542	12.3254	
31.502	0.111084	0.201709	12.3448	
31.504	-0.0598145	0.202142	12.3544	
31.506	-0.0946045	0.201141	12.3593	
31.508	-0.115356	0.201416	12.3544	
31.51	-0.0183105	0.200311	12.3448	
31.512	-0.0543213	0.198108	12.3302	
31.514	-0.0482178	0.195221	12.3108	
31.516	0.0982666	0.192792	12.2866	
31.518	0.00671387	0.190845	12.2624	
31.52	0.12207	0.19024	12.2382	
31.522	0.274658	0.192511	12.2043	
31.524	0.45166	0.194739	12.1703	
31.526	-0.0250244	0.193842	12.1316	
31.528	0.0421143	0.192694	12.088	
31.53	0.145264	0.19024	12.0444	
31.532	-0.0671387	0.190558	11.9959	
31.534	0.389404	0.193549	11.9523	
31.536	0.0683594	0.192908	11.9136	
31.538	-0.324097	0.195654	11.8748	
31.54	-0.264893	0.198187	11.836	
31.542	-0.00549316	0.197986	11.807	
31.544	-0.214844	0.197974	11.7827	
31.546	-0.12146	0.198907	11.7634	
31.548	-0.151978	0.197418	11.7488	
31.55	-0.20874	0.197827	11.744	
31.552	-0.220337	0.198273	11.7391	
31.554	-0.128174	0.197974	11.7343	
31.556	0.0769043	0.196606	11.7343	
31.558	-0.00671387	0.19491	11.7391	
31.56	0.0604248	0.195282	11.7391	
31.562	0.19104	0.192908	11.744	
31.564	0.349121	0.194464	11.7537	
31.566	0.219727	0.192407	11.7585	
31.568	-0.215454	0.189691	11.7682	
31.57	-0.377197	0.192041	11.7779	
31.572	-0.0128174	0.19209	11.7924	
31.574	0.0854492	0.189838	11.807	
31.576	-0.214233	0.188019	11.8215	
31.578	-0.231323	0.187506	11.836	
31.58	-0.0854492	0.186401	11.8554	
31.582	0.00854492	0.185193	11.87	
31.584	0.218506	0.185059	11.8893	
31.586	-0.524902	0.187854	11.9039	
31.588	-0.235596	0.189349	11.9184	
31.59	0.137329	0.188745	11.9281	
31.592	0.0720215	0.185901	11.9426	
31.594	0.188599	0.184576	11.9523	
31.596	0.232544	0.17699	11.9572	
31.598	0.171509	0.177264	11.962	
31.6	0.0683594	0.172284	11.9669	
31.602	0.167236	0.173651	11.9669	
31.604	-0.476685	0.176367	11.962	
31.606	-0.13916	0.175415	11.962	
31.608	0.0622559	0.174237	11.9572	
31.61	-0.0628662	0.170355	11.9523	
31.612	-0.109253	0.166431	11.9475	
31.614	-0.0286865	0.164868	11.9426	
31.616	-0.178833	0.164337	11.9378	
31.618	-0.380249	0.166638	11.9329	
31.62	-0.125732	0.167719	11.9329	
31.622	-0.159302	0.168689	11.9281	
31.624	0.325317	0.171411	11.9184	
31.626	1.02356	0.17879	11.9136	
31.628	0.612793	0.182916	11.9039	
31.63	-0.640869	0.186359	11.8893	
31.632	-0.192871	0.187579	11.8748	
31.634	0.413208	0.191376	11.8554	
31.636	0.39917	0.194855	11.8409	
31.638	-0.228271	0.196576	11.8215	
31.64	-0.365601	0.199902	11.807	
31.642	-0.378418	0.203021	11.7973	
31.644	-0.392456	0.206543	11.7876	
31.646	-0.270996	0.204456	11.7827	
31.648	-0.126343	0.203058	11.7827	
31.65	-0.00183105	0.199207	11.7876	
31.652	-0.105591	0.197028	11.7973	
31.654	-0.0323486	0.194592	11.8021	
31.656	0.166626	0.196118	11.8118	
31.658	0.220947	0.197296	11.8215	
31.66	0.198975	0.197845	11.8264	
31.662	0.088501	0.198029	11.8312	
31.664	-0.267334	0.200208	11.8312	
31.666	-0.0878906	0.198627	11.8312	
31.668	-0.022583	0.198425	11.8264	
31.67	0.065918	0.196692	11.8215	
31.672	0.286255	0.198895	11.8118	
31.674	0.264893	0.201495	11.807	
31.676	0.325928	0.203735	11.7973	
31.678	0.0177002	0.202484	11.7876	
31.68	-0.606689	0.205585	11.7779	
31.682	-0.252075	0.203156	11.7682	
31.684	0.0561523	0.199158	11.7634	
31.686	0.0939941	0.197107	11.7537	
31.688	-0.112915	0.195422	11.7488	
31.69	-0.327148	0.198437	11.744	
31.692	-0.307007	0.197003	11.744	
31.694	-0.211792	0.19671	11.744	
31.696	-0.120239	0.195746	11.7488	
31.698	-0.276489	0.198468	11.7488	
31.7	0.101318	0.196954	11.7537	
31.702	0.319214	0.199036	11.7634	
31.704	0.300293	0.20144	11.7682	
31.706	0.219116	0.202686	11.7731	
31.708	0.255127	0.204083	11.7731	
31.71	0.247192	0.206372	11.7731	
31.712	0.177612	0.207605	11.7731	
31.714	0.0299072	0.207422	11.7634	
31.716	0.0921631	0.207361	11.7537	
31.718	-0.327759	0.210571	11.7391	
31.72	-0.157471	0.210925	11.7198	
31.722	0.0982666	0.209161	11.7004	
31.724	0.0195312	0.20484	11.681	
31.726	-0.0201416	0.204791	11.6616	
31.728	-0.227661	0.206647	11.6422	
31.73	-0.0427246	0.205621	11.6229	
31.732	0.213013	0.20708	11.6132	
31.734	0.26123	0.205798	11.5986	
31.736	0.289917	0.208014	11.5938	
31.738	-0.286255	0.207635	11.589	
31.74	0.0244141	0.205231	11.589	
31.742	0.310059	0.208276	11.589	
31.744	0.536499	0.211493	11.5938	
31.746	0.158081	0.211859	11.5986	
31.748	-0.668945	0.217029	11.6083	
31.75	-0.489502	0.219836	11.618	
31.752	-0.365601	0.221289	11.6326	
31.754	-0.163574	0.221643	11.6519	
31.756	-0.179443	0.222668	11.6762	
31.758	-0.232544	0.224927	11.7101	
31.76	-0.308838	0.227411	11.744	
31.762	-0.405884	0.229559	11.7876	
31.764	-0.2948	0.229016	11.8312	
31.766	-0.119629	0.228015	11.8796	
31.768	-0.067749	0.226538	11.9281	
31.77	-0.0732422	0.223499	11.9765	
31.772	0.0506592	0.223877	12.0153	
31.774	0.0231934	0.223254	12.0492	
31.776	0.148926	0.222601	12.0783	
31.778	0.0927734	0.221216	12.1025	
31.78	0.15686	0.22193	12.1122	
31.782	-0.0189209	0.222034	12.117	
31.784	0.213623	0.221985	12.117	
31.786	-0.0970459	0.217706	12.1074	
31.788	0.0891113	0.216241	12.088	
31.79	0.447998	0.219348	12.0589	
31.792	0.631104	0.224939	12.0298	
31.794	0.0653076	0.223706	11.9911	
31.796	-0.297241	0.224353	11.9475	
31.798	-0.405273	0.226691	11.899	
31.8	-0.108643	0.227094	11.8506	
31.802	0.230103	0.227722	11.7973	
31.804	0.0720215	0.223676	11.744	
31.806	-0.123291	0.223517	11.6955	
31.808	0.0195312	0.22309	11.6519	
31.81	0.314941	0.22561	11.6132	
31.812	-0.526123	0.229779	11.5793	
31.814	-0.010376	0.229596	11.5453	
31.816	0.404053	0.231848	11.5211	
31.818	0.315552	0.231201	11.5017	
31.82	0.349731	0.233441	11.4824	
31.822	0.0958252	0.232806	11.4678	
31.824	-0.372925	0.233282	11.4533	
31.826	-0.531616	0.228363	11.4436	
31.828	-0.131226	0.223547	11.4339	
31.83	0.108643	0.218225	11.4242	
31.832	-0.232544	0.218622	11.4194	
31.834	-0.422974	0.218719	11.4145	
31.836	-0.369873	0.218427	11.4145	
31.838	-0.424805	0.220392	11.4194	
31.84	-0.158081	0.218317	11.4242	
31.842	0.0585938	0.215118	11.4388	
31.844	0.116577	0.21236	11.4533	
31.846	0.12207	0.21087	11.4727	
31.848	0.180054	0.211407	11.4921	
31.85	0.228271	0.213672	11.5114	
31.852	-0.249634	0.215112	11.5308	
31.854	-0.135498	0.216144	11.555	
31.856	-0.0610352	0.215088	11.5744	
31.858	0.0561523	0.21344	11.589	
31.86	-0.03479	0.211798	11.6083	
31.862	-0.00366211	0.21095	11.6229	
31.864	0.252075	0.210797	11.6422	
31.866	-0.0653076	0.210571	11.6568	
31.868	-0.721436	0.21756	11.6762	
31.87	-0.325317	0.220154	11.6907	
31.872	0.0280762	0.217572	11.7101	
31.874	0.126343	0.216187	11.7246	
31.876	0.0946045	0.213873	11.7391	
31.878	0.27771	0.216473	11.7488	
31.88	0.283813	0.213245	11.7585	
31.882	-0.284424	0.213568	11.7634	
31.884	-0.368042	0.216687	11.7634	
31.886	0.211182	0.217859	11.7585	
31.888	0.31189	0.219849	11.744	
31.89	0.405884	0.220636	11.7295	
31.892	0.368652	0.221252	11.7052	
31.894	0.194702	0.221082	11.681	
31.896	0.0836182	0.220715	11.6519	
31.898	0.2948	0.220898	11.618	
31.9	0.359497	0.22348	11.589	
31.902	-0.513916	0.225427	11.555	
31.904	-0.529785	0.227722	11.5308	
31.906	0.123291	0.226764	11.5066	
31.908	0.0549316	0.224762	11.4872	
31.91	-0.26123	0.224902	11.4727	
31.912	-0.492554	0.228052	11.4678	
31.914	-0.439453	0.232147	11.4727	
31.916	-0.352783	0.234753	11.4824	
31.918	0.351562	0.234991	11.4921	
31.92	0.483398	0.238251	11.5114	
31.922	0.205078	0.239319	11.5308	
31.924	-0.426636	0.24339	11.5502	
31.926	0.0317383	0.243506	11.5744	
31.928	0.0512695	0.241742	11.5938	
31.93	0.174561	0.24306	11.618	
31.932	-0.234985	0.24328	11.6374	
31.934	-0.255737	0.243225	11.6665	
31.936	-0.443726	0.244763	11.6907	
31.938	-0.435791	0.246259	11.7149	
31.94	-0.313721	0.249152	11.744	
31.942	-0.214233	0.248193	11.7731	
31.944	-0.136719	0.244196	11.8021	
31.946	-0.00854492	0.2427	11.836	
31.948	0.118408	0.237195	11.8603	
31.95	0.151367	0.233813	11.8893	
31.952	0.175781	0.231915	11.9087	
31.954	0.00366211	0.230316	11.9232	
31.956	0.192871	0.23045	11.9281	
31.958	0.115356	0.229279	11.9329	
31.96	-0.116577	0.227356	11.9281	
31.962	0.13855	0.224683	11.9136	
31.964	0.105591	0.222791	11.899	
31.966	-0.133667	0.222931	11.8796	
31.968	-0.19043	0.224158	11.8554	
31.97	-0.0799561	0.224225	11.8215	
31.972	-0.0878906	0.224597	11.7924	
31.974	0.150146	0.225867	11.7585	
31.976	0.795288	0.23233	11.7198	
31.978	0.315552	0.234558	11.6858	
31.98	-0.344849	0.236438	11.6519	
31.982	0.349731	0.239746	11.6132	
31.984	0.681152	0.244421	11.5793	
31.986	-0.090332	0.244354	11.5453	
31.988	-0.0860596	0.244324	11.5163	
31.99	0.280762	0.242651	11.4872	
31.992	-0.425415	0.240594	11.463	
31.994	-0.50293	0.244971	11.4436	
31.996	-0.206299	0.244061	11.4291	
31.998	-0.114746	0.241156	11.4194	
32	-0.411377	0.244183	11.4194	
32.002	-0.22522	0.244135	11.4242	
32.004	0.0811768	0.244226	11.4339	
32.006	-0.247803	0.245471	11.4533	
32.008	-0.249023	0.247766	11.4727	
32.01	0.137939	0.245996	11.4969	
32.012	0.101318	0.241748	11.5211	
32.014	-0.100098	0.242645	11.5453	
32.016	0.119019	0.239795	11.5696	
32.018	0.0378418	0.237018	11.589	
32.02	0.00488281	0.233569	11.6083	
32.022	-0.26062	0.235217	11.6229	
32.024	-0.3302	0.23479	11.6326	
32.026	-0.00549316	0.229529	11.6374	
32.028	0.0366211	0.228583	11.6471	
32.03	-0.0384521	0.227881	11.6471	
32.032	-0.198975	0.227545	11.6519	
32.034	-0.297241	0.226288	11.6519	
32.036	-0.221558	0.224805	11.6568	
32.038	-0.135498	0.221912	11.6568	
32.04	-0.043335	0.220764	11.6568	
32.042	0.0238037	0.220416	11.6568	
32.044	0.0585938	0.219836	11.6616	
32.046	0.26123	0.221228	11.6616	
32.048	0.245361	0.221881	11.6568	
32.05	-0.117188	0.22077	11.6519	
32.052	0.258179	0.220856	11.6422	
32.054	0.0823975	0.220325	11.6277	
32.056	-0.222778	0.221942	11.6083	
32.058	0.198364	0.223364	11.589	
32.06	0.0469971	0.223486	11.5696	
32.062	0.238037	0.22583	11.5453	
32.064	0.368042	0.22699	11.5163	
32.066	0.26001	0.228937	11.4921	
32.068	-0.302124	0.224744	11.463	
32.07	-0.392456	0.225415	11.4388	
32.072	0.0402832	0.225537	11.4097	
32.074	0.230713	0.226581	11.3855	
32.076	-0.00732422	0.225708	11.3661	
32.078	-0.0201416	0.223132	11.3419	
32.08	0.330811	0.223602	11.3225	
32.082	0.202637	0.222784	11.3079	
32.084	-0.360107	0.222705	11.2886	
32.086	-0.231934	0.222913	11.274	
32.088	-0.100708	0.220801	11.2643	
32.09	-0.0262451	0.217004	11.2547	
32.092	0.119019	0.214508	11.2498	
32.094	0.0421143	0.212982	11.245	
32.096	-0.254517	0.214691	11.245	
32.098	-0.371704	0.21546	11.245	
32.1	-0.423584	0.216101	11.2547	
32.102	-0.0549316	0.211511	11.2595	
32.104	0.17334	0.207947	11.274	
32.106	0.367432	0.210388	11.2886	
32.108	-0.253296	0.212372	11.3079	
32.11	-0.267334	0.212433	11.3273	
32.112	0.171509	0.209222	11.3467	
32.114	-0.00183105	0.204846	11.3709	
32.116	-0.0445557	0.201764	11.3952	
32.118	-0.244751	0.200696	11.4242	
32.12	-0.222778	0.19809	11.4484	
32.122	-0.0817871	0.196857	11.4775	
32.124	-0.101929	0.19361	11.5017	
32.126	-0.321655	0.196509	11.526	
32.128	-0.0732422	0.196729	11.5502	
32.13	0.142822	0.196411	11.5744	
32.132	0.306396	0.197125	11.5938	
32.134	0.438843	0.198956	11.6132	
32.136	0.12085	0.195728	11.6229	
32.138	0.131836	0.192688	11.6326	
32.14	-0.343628	0.192987	11.6422	
32.142	-0.394287	0.194788	11.6422	
32.144	-0.0671387	0.194092	11.6422	
32.146	0.0256348	0.194263	11.6374	
32.148	-0.20752	0.195154	11.6374	
32.15	-0.38208	0.197461	11.6326	
32.152	-0.27832	0.198486	11.6277	
32.154	-0.267944	0.201129	11.618	
32.156	-0.020752	0.199408	11.6132	
32.158	0.197144	0.200226	11.6083	
32.16	0.0860596	0.199921	11.5986	
32.162	0.153198	0.200067	11.5841	
32.164	0.560303	0.204614	11.5696	
32.166	0.255127	0.205829	11.555	
32.168	-0.0604248	0.204529	11.5308	
32.17	0.420532	0.207935	11.5066	
32.172	0.310059	0.210156	11.4775	
32.174	-0.316162	0.211816	11.4484	
32.176	-0.0476074	0.20434	11.4194	
32.178	0.0396729	0.201581	11.3855	
32.18	-0.00671387	0.198199	11.3564	
32.182	-0.0598145	0.1953	11.3273	
32.184	-0.34729	0.191962	11.3031	
32.186	-0.184326	0.192902	11.2837	
32.188	-0.00366211	0.192078	11.2643	
32.19	0.0891113	0.190161	11.2498	
32.192	-0.0616455	0.186523	11.2401	
32.194	-0.164795	0.183142	11.2304	
32.196	0.203857	0.183118	11.2207	
32.198	0.983887	0.191809	11.2111	
32.2	0.343018	0.191125	11.2062	
32.202	-0.423584	0.193109	11.2014	
32.204	-0.65918	0.198889	11.1965	
32.206	-0.266113	0.199072	11.1868	
32.208	0.0170898	0.196753	11.1868	
32.21	-0.0860596	0.196234	11.182	
32.212	-0.523071	0.200452	11.182	
32.214	-0.645752	0.205908	11.1917	
32.216	-0.569458	0.210413	11.1965	
32.218	-0.322266	0.213257	11.2111	
32.22	-0.269775	0.215906	11.2304	
32.222	-0.256348	0.215863	11.2498	
32.224	0.00854492	0.212646	11.274	
32.226	0.00915527	0.212683	11.3031	
32.228	0.236206	0.214679	11.3273	
32.23	0.240479	0.216699	11.3516	
32.232	0.273438	0.217444	11.3758	
32.234	-0.109253	0.215564	11.3952	
32.236	-0.194702	0.215295	11.4145	
32.238	-0.133667	0.215277	11.4242	
32.24	0.101929	0.215863	11.4291	
32.242	-0.0512695	0.216138	11.4339	
32.244	-0.0262451	0.215814	11.4339	
32.246	0.0970459	0.214172	11.4291	
32.248	0.317383	0.214893	11.4242	
32.25	-0.0280762	0.214001	11.4194	
32.252	-0.270386	0.214124	11.4097	
32.254	0.107422	0.214374	11.3952	
32.256	0.220947	0.214355	11.3806	
32.258	0.333252	0.215704	11.3661	
32.26	0.584717	0.221082	11.3467	
32.262	0.333252	0.222034	11.3273	
32.264	0.366211	0.222015	11.3031	
32.266	0.349121	0.222906	11.274	
32.268	-0.341187	0.223297	11.2401	
32.27	0.36499	0.223022	11.2062	
32.272	0.147095	0.224091	11.1674	
32.274	-0.0390625	0.222174	11.1335	
32.276	-0.319214	0.225293	11.1045	
32.278	-0.376587	0.228857	11.0754	
32.28	-0.467529	0.230225	11.056	
32.282	-0.43396	0.232538	11.0463	
32.284	-0.356445	0.232501	11.0463	
32.286	-0.175781	0.23194	11.0609	
32.288	0.0939941	0.231873	11.0802	
32.29	0.384521	0.235455	11.1093	
32.292	0.386963	0.238135	11.1432	
32.294	0.172119	0.239435	11.182	
32.296	-0.160522	0.238495	11.2256	
32.298	-0.213623	0.236914	11.2643	
32.3	0.0231934	0.23291	11.3031	
32.302	0.0946045	0.233307	11.337	
32.304	-0.308228	0.234656	11.3661	
32.306	-0.484009	0.235822	11.3952	
32.308	-0.478516	0.238074	11.4194	
32.31	-0.385132	0.239252	11.4484	
32.312	0.0189209	0.237726	11.4775	
32.314	-0.247192	0.240179	11.5066	
32.316	-0.270386	0.242438	11.5405	
32.318	0.0683594	0.240674	11.5696	
32.32	0.281372	0.24126	11.6035	
32.322	-0.13916	0.241833	11.6374	
32.324	0.142212	0.242236	11.6665	
32.326	0.0494385	0.239514	11.6907	
32.328	-0.0152588	0.238934	11.7101	
32.33	-0.098877	0.238495	11.7246	
32.332	0.010376	0.235535	11.7343	
32.334	-0.267334	0.23382	11.7391	
32.336	-0.264282	0.235254	11.7391	
32.338	-0.0274658	0.23421	11.7343	
32.34	0.203247	0.232806	11.7295	
32.342	0.0140381	0.229004	11.7198	
32.344	0.00183105	0.228351	11.7149	
32.346	0.388184	0.231976	11.7052	
32.348	0.917358	0.239075	11.6955	
32.35	0.93689	0.244623	11.6858	
32.352	0.415039	0.24599	11.681	
32.354	-0.722656	0.250537	11.6713	
32.356	-0.0756836	0.251086	11.6616	
32.358	0.601196	0.255127	11.6519	
32.36	0.355835	0.257825	11.6422	
32.362	-0.265503	0.258948	11.6422	
32.364	-0.574341	0.259088	11.6422	
32.366	-0.46936	0.26123	11.6519	
32.368	-0.281372	0.26344	11.6713	
32.37	-0.446777	0.263702	11.6955	
32.372	-0.150146	0.262103	11.7295	
32.374	0.00854492	0.259027	11.7779	
32.376	0.283813	0.261389	11.8312	
32.378	-0.471191	0.265704	11.8893	
32.38	0.136719	0.267004	11.9475	
32.382	0.213623	0.268542	12.0105	
32.384	0.0488281	0.265558	12.0686	
32.386	0.393066	0.267645	12.1219	
32.388	-0.39917	0.2716	12.1752	
32.39	-0.46814	0.275391	12.2236	
32.392	-0.115356	0.275928	12.2624	
32.394	-0.22644	0.276544	12.306	
32.396	-0.0354004	0.27486	12.3448	
32.398	-0.0280762	0.265302	12.3835	
32.4	-0.213013	0.264001	12.4223	
32.402	-0.296021	0.262726	12.4659	
32.404	-0.326538	0.259399	12.5095	
32.406	-0.228271	0.259021	12.5482	
32.408	-0.235596	0.261206	12.5918	
32.41	-0.159302	0.261938	12.6306	
32.412	0.0012207	0.25672	12.6597	
32.414	-0.00366211	0.250299	12.6887	
32.416	-0.00732422	0.244678	12.7081	
32.418	0.0219727	0.241675	12.7227	
32.42	0.130005	0.240277	12.7227	
32.422	0.0512695	0.238226	12.7178	
32.424	-0.00915527	0.238232	12.6984	
32.426	0.350952	0.24165	12.6742	
32.428	0.315552	0.242444	12.6451	
32.43	-0.341187	0.243451	12.6015	
32.432	-0.135498	0.242072	12.5579	
32.434	0.0805664	0.241785	12.5046	
32.436	0.10376	0.240875	12.4465	
32.438	-0.00671387	0.239606	12.3884	
32.44	0.166016	0.240247	12.3302	
32.442	0.117188	0.240906	12.2672	
32.444	0.289917	0.243542	12.1994	
32.446	0.162354	0.244196	12.1316	
32.448	-0.00427246	0.241064	12.0637	
32.45	0.188599	0.24267	11.9911	
32.452	-0.078125	0.240747	11.9184	
32.454	0.563965	0.245313	11.8457	
32.456	0.341797	0.246521	11.7731	
32.458	-0.324707	0.246436	11.7101	
32.46	-0.338135	0.24397	11.6471	
32.462	-0.247192	0.243109	11.5938	
32.464	-0.107422	0.240521	11.5453	
32.466	-0.198364	0.239014	11.5114	
32.468	-0.415649	0.239758	11.4824	
32.47	-0.00305176	0.236139	11.4678	
32.472	0.148926	0.236157	11.4581	
32.474	-0.0543213	0.23631	11.463	
32.476	0.120239	0.23432	11.4727	
32.478	0.0384521	0.230939	11.4872	
32.48	-0.435791	0.230621	11.5066	
32.482	-0.130005	0.227582	11.5308	
32.484	0.274658	0.226764	11.5599	
32.486	-0.234985	0.227356	11.5986	
32.488	0.200195	0.228418	11.6422	
32.49	-0.145264	0.226025	11.6907	
32.492	-0.618286	0.228339	11.744	
32.494	-0.393066	0.230548	11.807	
32.496	-0.0274658	0.229218	11.8651	
32.498	-0.119019	0.228271	11.9281	
32.5	-0.0384521	0.228424	11.9862	
32.502	-0.176392	0.229242	12.0395	
32.504	0.0268555	0.226428	12.0928	
32.506	0.0488281	0.222076	12.1316	
32.508	-0.122681	0.218518	12.1703	
32.51	-0.311279	0.21778	12.1946	
32.512	0.130005	0.21889	12.2139	
32.514	0.105591	0.217474	12.2236	
32.516	0.098877	0.215759	12.2285	
32.518	0.151978	0.216595	12.2236	
32.52	0.0762939	0.214545	12.2188	
32.522	-0.461426	0.217767	12.2043	
32.524	-0.111084	0.217456	12.1897	
32.526	0.0854492	0.217816	12.1655	
32.528	0.0610352	0.218274	12.1413	
32.53	0.178223	0.219067	12.1074	
32.532	0.187378	0.220837	12.0686	
32.534	0.335693	0.221521	12.0201	
32.536	0.0256348	0.219135	11.9717	
32.538	0.0964355	0.219824	11.9136	
32.54	0.0689697	0.218481	11.8554	
32.542	0.502319	0.223364	11.7924	
32.544	0.210571	0.225452	11.7343	
32.546	-0.122681	0.222797	11.681	
32.548	-0.234375	0.215967	11.6326	
32.55	0.0762939	0.207361	11.5938	
32.552	0.135498	0.204565	11.5599	
32.554	-0.356445	0.200903	11.5405	
32.556	-0.222778	0.202374	11.526	
32.558	-0.387573	0.200238	11.5211	
32.56	-0.317993	0.19986	11.526	
32.562	-0.142212	0.198627	11.5357	
32.564	0.119019	0.194073	11.5453	
32.566	0.427856	0.193658	11.5599	
32.568	0.454102	0.195386	11.5744	
32.57	-0.26123	0.19353	11.589	
32.572	-0.604858	0.198077	11.6035	
32.574	0.383911	0.201831	11.6132	
32.576	0.62439	0.205237	11.6277	
32.578	0.518799	0.205713	11.6471	
32.58	-0.686646	0.211212	11.6616	
32.582	-0.576172	0.214838	11.6858	
32.584	-0.253296	0.216882	11.7101	
32.586	-0.150757	0.214459	11.7343	
32.588	-0.327759	0.213745	11.7682	
32.59	-0.124512	0.210309	11.8021	
32.592	-0.0189209	0.209344	11.8457	
32.594	-0.477905	0.211859	11.8845	
32.596	0.376587	0.215271	11.9232	
32.598	-0.0384521	0.215375	11.962	
32.6	-0.452271	0.217767	12.0008	
32.602	0.0256348	0.215063	12.0298	
32.604	0.271606	0.214514	12.0541	
32.606	0.088501	0.213116	12.0783	
32.608	-0.183105	0.212592	12.0928	
32.61	-0.390015	0.214899	12.1025	
32.612	-0.343628	0.218323	12.1122	
32.614	-0.299072	0.221277	12.1122	
32.616	-0.130615	0.22251	12.1122	
32.618	0.0878906	0.223169	12.1122	
32.62	0.304565	0.224915	12.1122	
32.622	0.236206	0.226764	12.1025	
32.624	0.55542	0.232227	12.0928	
32.626	0.739136	0.236108	12.0734	
32.628	0.38269	0.23678	12.0492	
32.63	0.217896	0.235547	12.0153	
32.632	-0.0982666	0.235175	11.9717	
32.634	0.106812	0.235437	11.9281	
32.636	0.3302	0.237701	11.8796	
32.638	-0.00793457	0.237714	11.836	
32.64	-0.112915	0.237183	11.7924	
32.642	-0.524292	0.241254	11.7537	
32.644	-0.618896	0.244543	11.7246	
32.646	-0.532227	0.248242	11.7052	
32.648	-0.223999	0.250439	11.6955	
32.65	-0.0872803	0.249426	11.7004	
32.652	-0.0646973	0.249292	11.7149	
32.654	0.168457	0.245337	11.7343	
32.656	0.236206	0.244281	11.7634	
32.658	0.0305176	0.241339	11.7876	
32.66	0.144653	0.239404	11.8167	
32.662	0.0646973	0.237579	11.8409	
32.664	0.448608	0.240991	11.8603	
32.666	0.510254	0.24411	11.8748	
32.668	0.172729	0.241681	11.8845	
32.67	0.0219727	0.24187	11.8942	
32.672	-0.227051	0.242651	11.899	
32.674	-0.539551	0.247504	11.9039	
32.676	-0.352173	0.249823	11.9136	
32.678	-0.112915	0.250568	11.9232	
32.68	-0.269775	0.248907	11.9378	
32.682	-0.407715	0.251685	11.9523	
32.684	-0.392456	0.252863	11.9765	
32.686	-0.372314	0.254236	11.9959	
32.688	-0.144653	0.25368	12.0201	
32.69	-0.114136	0.253369	12.0444	
32.692	0.0128174	0.247314	12.0637	
32.694	0.413208	0.247516	12.0831	
32.696	0.558472	0.252826	12.0928	
32.698	0.292969	0.254565	12.0977	
32.7	-0.00305176	0.254211	12.0977	
32.702	-0.325317	0.255701	12.0831	
32.704	-0.0305176	0.255737	12.0686	
32.706	0.0109863	0.255359	12.0444	
32.708	0.0360107	0.254492	12.0153	
32.71	-0.214233	0.253522	11.9862	
32.712	-0.233765	0.254559	11.9523	
32.714	-0.273438	0.256238	11.9184	
32.716	-0.0665283	0.255914	11.8845	
32.718	-0.0378418	0.254773	11.8457	
32.72	-0.176392	0.255774	11.807	
32.722	0.142212	0.252582	11.7682	
32.724	0.585938	0.25733	11.7343	
32.726	1.06812	0.267157	11.6955	
32.728	0.488281	0.271429	11.6616	
32.73	-0.0598145	0.270245	11.6229	
32.732	0.145874	0.26983	11.589	
32.734	0.0415039	0.266888	11.5599	
32.736	0.140381	0.268036	11.526	
32.738	0.111084	0.268182	11.5017	
32.74	-0.0219727	0.267712	11.4824	
32.742	-0.393066	0.26662	11.4678	
32.744	-0.288696	0.267401	11.4581	
32.746	-0.303955	0.269214	11.4581	
